id,lat,lon,bearing,timestamp,distance_from_denver_city_center
6520,39.78203201293945,-105.06266784667969,178.0,1620077994000,7.132255997595872
6522,39.66735076904297,-105.01409912109375,0.0,1620078007000,8.788239977135529
6525,39.9067497253418,-105.08619689941406,317.0,1620077891000,19.61803555696928
6529,39.912498474121094,-104.9937515258789,103.0,1620078011000,18.62986217383314
6530,39.863433837890625,-105.00841522216797,90.0,1620077989000,13.227165280487705
6539,39.85634994506836,-105.09004974365234,270.0,1620077986000,14.830411179272392
6541,39.71963119506836,-105.12875366210938,102.0,1620077991000,11.813527381890507
6543,39.761451721191406,-105.00553131103516,113.0,1620078008000,2.0599782037003096
6551,39.929100036621094,-104.94031524658203,1.0,1620077999000,20.993243762105863
6554,39.74738311767578,-104.84716796875,91.0,1620077983000,12.605310462477947
6557,39.77546691894531,-104.94355010986328,169.0,1620078011000,5.526106616345014
6558,39.7535514831543,-105.0025863647461,229.0,1620077998000,1.1762272232920434
6559,39.74886703491211,-104.99234771728516,47.0,1620077954000,0.47553226844858243
6565,39.68980026245117,-104.94049835205078,358.0,1620077992000,7.680826426428591
6569,39.86341857910156,-105.06258392333984,0.0,1620077999000,14.396560876262097
9301,39.74026870727539,-104.87560272216797,271.0,1620077992000,10.185292790657982
9302,39.74018478393555,-104.9434814453125,270.0,1620077985000,4.400610519442131
9303,39.74081802368164,-104.98668670654297,267.0,1620077948000,0.8162310383685323
9304,39.70836639404297,-104.81864929199219,243.0,1620077982000,15.5849602109378
9306,39.74028396606445,-104.8474349975586,271.0,1620077999000,12.59091443899251
9308,39.739131927490234,-104.8238296508789,0.0,1620077952000,14.61283940353999
9310,39.7182502746582,-104.95243072509766,268.0,1620078005000,4.669264885435678
9311,39.7400016784668,-104.98432922363281,91.0,1620078001000,1.034638871384296
9315,39.73808288574219,-104.82225036621094,0.0,1620078006000,14.753420490177126
9319,39.673851013183594,-104.86990356445312,137.0,1620078008000,13.274939983470793
9320,39.74013137817383,-104.95655059814453,90.0,1620077989000,3.2950796484414577
9321,39.74679946899414,-105.00669860839844,57.0,1620077993000,1.0564093672031225
9326,39.70783233642578,-104.92584991455078,103.0,1620077994000,7.181663264658649
9327,39.7403678894043,-104.83061981201172,270.0,1620078011000,14.02710499017236
9328,39.65755081176758,-104.84651947021484,65.0,1620078003000,15.964503676181963
9329,39.74006652832031,-104.88373565673828,89.0,1620077967000,9.492204440806804
9330,39.74720001220703,-104.99246978759766,137.0,1620077962000,0.3084291985038188
9332,39.754798889160156,-105.0019302368164,67.0,1620077942000,1.2627007376824935
9333,39.65520095825195,-104.99961853027344,321.0,1620077996000,9.988384440510867
9334,39.76918411254883,-104.98621368408203,0.0,1620077986000,2.7879114003513252
9335,39.678932189941406,-104.98750305175781,356.0,1620078006000,7.365313251497708
9336,39.882232666015625,-104.98771667480469,180.0,1620077995000,15.27573187466998
9338,39.77033233642578,-104.98543548583984,0.0,1620077985000,2.9285398809397125
9339,39.77031707763672,-104.98397064208984,233.0,1620077991000,2.9627958985247864
9341,39.735416412353516,-104.98746490478516,181.0,1620078007000,1.2220489781630253
9344,0.0,0.0,0.0,1620077972000,11282.92901305821
9345,39.91255187988281,-104.99455261230469,79.0,1620077986000,18.63566666846388
9348,39.751399993896484,-104.99526977539062,301.0,1620077996000,0.7196876186412338
9349,39.708099365234375,-104.98638153076172,1.0,1620078003000,4.156850061010916
9351,39.583133697509766,-104.98853302001953,178.0,1620078008000,17.999641024510968
9352,39.655765533447266,-104.99344635009766,351.0,1620078010000,9.916771595833989
9360,39.769615173339844,-104.99234771728516,44.0,1620077968000,2.7492148357557
9362,39.77016830444336,-104.98343658447266,44.0,1620077974000,2.9614160724276495
9372,39.740081787109375,-104.9135513305664,90.0,1620078010000,6.948638696019162
9374,39.740081787109375,-104.85981750488281,90.0,1620077994000,11.534286609253199
9378,39.70838165283203,-104.81846618652344,277.0,1620077992000,15.599632578793797
9379,39.74005126953125,-104.84754943847656,91.0,1620078000000,12.582253015594135
9380,39.739131927490234,-105.02433013916016,40.0,1620077992000,2.624637270271445
9382,39.736934661865234,-104.82371520996094,88.0,1620077865000,14.635689039681358
9389,39.60184860229492,-104.98806762695312,1.0,1620078008000,15.921053018876998
9393,39.695865631103516,-104.98753356933594,184.0,1620077998000,5.490742331710365
9395,39.754966735839844,-105.00019836425781,43.0,1620078001000,1.21303724636198
9401,39.747615814208984,-105.00540161132812,240.0,1620078007000,0.97163824635045
9405,39.74026870727539,-104.90384674072266,269.0,1620078006000,7.774665573273233
9406,39.66754913330078,-104.86811828613281,271.0,1620078001000,13.823340737459196
C14D3631CFDE88D1E053DC4D1FAC02E1,39.74114227294922,-105.01046752929688,337.0,1620078017000,1.422875657018348
C151166378D3A7DFE053DC4D1FACF12B,39.67974090576172,-104.93844604492188,275.0,1620077993000,8.696049166961055
C1516FEAEF236E2EE053DD4D1FAC721D,39.70040512084961,-104.98992919921875,165.0,1620078010000,4.968775742554566
C1516FEAF0436E2EE053DD4D1FAC721D,39.62701416015625,-104.90415954589844,154.89999389648438,1620078010000,15.225415146992097
C1516FEAF0686E2EE053DD4D1FAC721D,39.73766326904297,-105.0062484741211,356.5,1620078011000,1.2852394912711036
C16008284CF60F75E053DC4D1FACA4F2,39.537078857421875,-104.87088775634766,178.9199981689453,1620078017000,25.423880902619874
C16008284DB40F75E053DC4D1FACA4F2,39.7483024597168,-105.01052856445312,235.0,1620077566000,1.4136547541893876
C161219568DE09DEE053DD4D1FACB9E7,39.7080078125,-104.9926528930664,142.0,1620078015000,4.11080099200984
C161219568FD09DEE053DD4D1FACB9E7,39.735084533691406,-105.05233001708984,92.19999694824219,1620078000000,5.058097285832709
C1612195694E09DEE053DD4D1FACB9E7,39.69908142089844,-104.98998260498047,172.8000030517578,1620078018000,5.115146273209259
C1612195696209DEE053DD4D1FACB9E7,39.73662185668945,-105.087158203125,269.79998779296875,1620078015000,7.969416672665136
C1612195696409DEE053DD4D1FACB9E7,39.68210983276367,-104.82835388183594,0.0,1620077905000,15.841688598794708
C16124B739E96035E053DC4D1FAC6B5E,39.72951126098633,-105.00481414794922,345.6000061035156,1620078019000,1.9267771613112454
C16124B73B466035E053DC4D1FAC6B5E,39.75672149658203,-105.00187683105469,30.0,1620077935000,1.4500430068852377
C165325E9EBC023DE053DC4D1FAC7796,39.51996994018555,-104.86579895019531,26.799999237060547,1620077877000,27.33822934033844
C16535F48F03022DE053DC4D1FACD768,39.74375915527344,-104.99711608886719,78.0,1620077871000,0.2541265691655946
C16535F48F35022DE053DC4D1FACD768,39.6607551574707,-104.92214965820312,342.0,1620077901000,11.226207759346526
C1653EC29D5A0239E053DC4D1FAC1438,39.75358200073242,-104.97947692871094,44.900001525878906,1620077657000,1.6087351504460015
C165905CA2196D63E053DD4D1FAC387D,39.66203308105469,-104.9972152709961,18.5,1620077949000,9.222171809315116
C16593BBD4166A11E053DC4D1FACAA31,39.754886627197266,-105.00341796875,28.0,1620077949000,1.3386247607466253
C1659FAA14326D5EE053DD4D1FAC2D15,39.73717498779297,-105.11930847167969,100.0,1620078010000,10.699182559840315
C1659FAA14CA6D5EE053DD4D1FAC2D15,39.645198822021484,-104.91436767578125,155.6999969482422,1620078020000,13.042550062125887
C1659FAA153B6D5EE053DD4D1FAC2D15,39.57884979248047,-105.02570343017578,200.89999389648438,1620078010000,18.659699901083616
C16658C85606E856E053DD4D1FAC7570,39.578651428222656,-105.02578735351562,200.89999389648438,1620077446000,18.682556584858027
C16658C85695E856E053DD4D1FAC7570,39.59212112426758,-104.88375091552734,336.1000061035156,1620078012000,19.46107543963939
C16BF67436EF2983E053DC4D1FACB5CB,39.72574234008789,-105.16873168945312,255.0,1620078018000,15.043400246272492
C16BF67436FA2983E053DC4D1FACB5CB,39.747432708740234,-104.99110412597656,224.8000030517578,1620077657000,0.40555344726402215
1504,39.73906707763672,-104.82393646240234,0.0,1620077975000,14.604044297138934
1515,40.01694869995117,-105.27635192871094,199.0,1620078025000,38.63537384419867
1516,39.83366775512695,-104.7132339477539,91.0,1620078002000,25.982997924330036
1518,39.73946762084961,-104.82274627685547,0.0,1620078029000,14.703744200984703
1520,39.7317008972168,-104.82530212402344,175.0,1620078031000,14.548175456402856
1522,39.73923110961914,-104.82371520996094,0.0,1620077807000,14.622120007912082
1525,39.738033294677734,-104.82364654541016,0.0,1620077559000,14.634505594705347
1526,39.88551712036133,-104.98668670654297,286.0,1620078011000,15.644208771800926
1529,39.88533401489258,-104.84326934814453,270.0,1620078017000,20.264454205356436
1532,39.73780059814453,-104.82308197021484,0.0,1620078010000,14.684111544894215
1540,40.01713180541992,-105.27552032470703,172.0,1620078027000,38.60719681642274
1552,39.76923370361328,-104.98664855957031,0.0,1620078012000,2.7839579352927863
1652,39.742000579833984,-104.98802947998047,132.0,1620078031000,0.6488321474054688
1653,39.75491714477539,-105.00328063964844,223.0,1620078020000,1.3348486680229383
1657,39.74813461303711,-104.99583435058594,132.0,1620078017000,0.37009790846882284
1660,39.74793243408203,-104.99562072753906,308.0,1620078015000,0.3434609574618482
1662,39.74338150024414,-104.98751831054688,346.0,1620078004000,0.6282658044174947
1669,39.74983215332031,-104.99836730957031,315.0,1620078029000,0.6322125948440872
1672,39.751365661621094,-105.00028228759766,134.0,1620078013000,0.8641587947177294
1675,39.7496337890625,-104.99748229980469,0.0,1620078013000,0.5770090033410458
1680,39.76865005493164,-104.98567962646484,0.0,1620078027000,2.742866696399755
1685,39.769615173339844,-104.98481750488281,316.0,1620077506000,2.8666975716321614
3602,39.958984375,-105.1673355102539,284.0,1620078003000,27.996963175504032
3609,39.93069839477539,-105.11873626708984,313.0,1620078031000,23.214846236954347
3612,39.86166763305664,-105.05646514892578,179.0,1620077974000,14.013256768474118
3623,39.84825134277344,-105.04593658447266,142.0,1620078023000,12.295567625792964
3635,40.016815185546875,-105.24951934814453,0.0,1620078014000,37.24177477437177
3638,39.96568298339844,-104.91796875,301.0,1620078006000,25.399470561405504
3640,40.01691818237305,-105.24961853027344,0.0,1620077694000,37.25600374609351
3642,39.75490188598633,-105.0020523071289,119.0,1620078017000,1.2778317859826354
3649,40.00321578979492,-105.2672348022461,112.0,1620078010000,36.959048992462364
3671,39.75433349609375,-105.00157928466797,124.0,1620077942000,1.2028871870424342
3674,40.009498596191406,-105.27615356445312,333.0,1620078010000,37.98054500400744
3701,39.979915618896484,-105.45536804199219,17.0,1620077952000,47.21419860482565
3706,40.10974884033203,-105.16836547851562,220.0,1620078003000,43.183874761952865
3707,39.952518463134766,-105.15686798095703,135.0,1620078016000,26.918233924451478
3710,39.83351516723633,-104.69588470458984,91.0,1620078008000,27.354007475631757
3716,39.85771560668945,-105.05329895019531,351.0,1620078023000,13.5045898625677
3722,39.985782623291016,-105.24153137207031,90.0,1620078007000,34.077295780734886
3728,39.95851516723633,-105.51131439208984,232.0,1620078019000,50.0947031971146
3731,39.97753143310547,-104.82413482666016,206.0,1620078017000,29.671473628410038
3734,39.7713508605957,-104.98429870605469,139.0,1620078007000,3.0642675118493456
3908,39.71604919433594,-104.94866943359375,189.0,1620078025000,5.073191410679242
3909,39.565616607666016,-104.88565063476562,0.0,1620078019000,22.01250945178434
3939,40.1517333984375,-105.10266876220703,179.0,1620078001000,46.1590517713487
3940,40.206668853759766,-105.0987319946289,234.0,1620077462000,52.09979259447639
3941,39.67998123168945,-104.93878173828125,103.0,1620078025000,8.657916766505414
3942,40.18141555786133,-105.13065338134766,279.0,1620078023000,49.89678141948281
3944,40.16386795043945,-105.09317016601562,93.0,1620077957000,47.33132096758619
3948,40.163917541503906,-105.08853149414062,90.0,1620078023000,47.26816312644292
3956,40.19340133666992,-105.10224914550781,0.0,1620078030000,50.70029636548618
3964,40.16236877441406,-105.10521697998047,180.0,1620078028000,47.361012996316596
3971,39.6821174621582,-104.93173217773438,291.0,1620078020000,8.814893675298013
3975,39.61029815673828,-105.01903533935547,273.0,1620078014000,15.117378708774499
5104,39.711265563964844,-105.03125,270.0,1620078023000,4.884797137260679
5113,39.8112678527832,-104.94219970703125,0.0,1620078012000,8.626034364610748
5118,39.77396774291992,-105.10955047607422,0.0,1620078012000,10.343417015821585
5120,39.611148834228516,-105.0830307006836,345.0,1620077999000,16.6921414156549
5121,39.804100036621094,-105.02301788330078,105.0,1620078031000,7.011624238348498
5123,39.69723129272461,-105.02498626708984,1.0,1620078026000,5.908793520102011
5124,39.65533447265625,-104.99966430664062,340.0,1620078020000,9.973722941331225
5126,39.857032775878906,-105.05377960205078,146.0,1620078023000,13.449521722409484
5128,39.578067779541016,-104.96025085449219,0.0,1620078002000,18.78668628572701
5130,39.61253356933594,-105.01609802246094,2.0,1620078015000,14.837964236257626
5131,39.680782318115234,-105.05338287353516,180.0,1620078015000,8.729381246837233
5132,39.64899826049805,-104.91463470458984,38.0,1620078026000,12.672799215468784
5134,40.0054817199707,-105.27133178710938,309.0,1620078008000,37.37481692608918
5138,40.00279998779297,-105.0933837890625,178.0,1620078028000,29.88435887844241
5139,39.73918151855469,-104.8233642578125,0.0,1620078029000,14.65234260055795
5141,39.7380485534668,-104.8231201171875,0.0,1620077648000,14.679361617581309
5142,39.63871765136719,-104.81041717529297,181.0,1620078002000,19.69246984679318
5144,39.75111770629883,-104.92620086669922,263.0,1620078024000,5.885670474409425
5152,39.84645080566406,-105.08168029785156,1.0,1620078012000,13.518233462344336
5157,40.014549255371094,-105.27296447753906,89.0,1620078017000,38.24697722572245
5159,39.72520065307617,-104.90348052978516,4.0,1620078018000,8.092977043160252
5160,39.74628448486328,-104.91284942626953,180.0,1620078013000,6.988802936970252
5162,39.652931213378906,-104.91584777832031,89.0,1620078009000,12.249436135910026
5165,39.85628128051758,-104.9639663696289,272.0,1620078015000,12.652153937760358
5166,40.03828430175781,-105.10281372070312,4.0,1620078018000,33.89765251608773
5170,39.73765182495117,-104.98363494873047,180.0,1620078009000,1.2384641842453492
5171,39.723968505859375,-104.88334655761719,59.0,1620078008000,9.792960699054651
5173,39.70801544189453,-104.81845092773438,356.0,1620078011000,15.611592645260133
5174,39.944549560546875,-104.81828308105469,0.0,1620078007000,26.8152834318089
5175,39.64878463745117,-104.91476440429688,352.0,1620078029000,12.686832178324254
5178,39.68033218383789,-104.94080352783203,180.0,1620078030000,8.530910891542389
5181,39.73506546020508,-104.94136810302734,89.0,1620078016000,4.6803123428694935
5184,39.710933685302734,-104.94090270996094,179.0,1620078023000,5.947557574767646
5186,39.74456787109375,-104.94087982177734,180.0,1620078027000,4.591086582532389
5188,39.74319839477539,-104.97318267822266,98.0,1620078011000,1.839548300752765
5190,39.766231536865234,-104.97541809082031,45.0,1620078007000,2.877879024158899
5192,39.75754928588867,-104.98670196533203,225.0,1620078021000,1.5543959452563596
5193,40.017215728759766,-105.26529693603516,90.0,1620078020000,38.07913821457888
5198,40.02803421020508,-105.28216552734375,180.0,1620077982000,39.90948998502668
5199,39.93050003051758,-105.14730072021484,202.0,1620078003000,24.406359039072374
5200,40.00006866455078,-105.09046936035156,0.0,1620078027000,29.523277324093794
5201,39.985816955566406,-105.23788452148438,89.0,1620078009000,33.888701519783595
5204,40.019615173339844,-105.25859832763672,182.0,1620077476000,37.949306375450824
5206,39.83345031738281,-105.0062484741211,184.0,1620078005000,9.890782235192455
5211,40.02976608276367,-105.25358581542969,353.0,1620078022000,38.61612426582182
5213,39.99996566772461,-105.2372817993164,92.0,1620077992000,35.11357276536173
5220,39.98685073852539,-105.12821960449219,91.0,1620078014000,29.215173721468656
5224,40.01468276977539,-105.1534194946289,270.0,1620078008000,32.91174815544696
5232,40.036067962646484,-105.25863647460938,180.0,1620078023000,39.43677682267789
5235,39.7758674621582,-104.9430160522461,202.0,1620078005000,5.58947714003257
5241,39.82713317871094,-104.92864990234375,92.0,1620078009000,10.73474349049521
5248,39.70854949951172,-104.81803131103516,269.0,1620077887000,15.63067850409821
5251,39.71113204956055,-105.01881408691406,86.0,1620078028000,4.293454881742505
5252,39.811065673828125,-104.94156646728516,0.0,1620078026000,8.63509254329329
5253,39.775333404541016,-104.94355010986328,172.0,1620077811000,5.51700673369931
5261,39.599884033203125,-104.88076782226562,0.0,1620078016000,18.842549765127124
6002,39.711666107177734,-104.94029998779297,0.0,1620078004000,5.936298043949187
6006,39.73796844482422,-105.0257339477539,91.0,1620078024000,2.7745146403810157
6009,39.65330123901367,-105.0254135131836,90.0,1620078018000,10.526207985346504
6010,39.769798278808594,-104.8909683227539,338.0,1620078022000,9.277365179885546
6014,39.89948272705078,-104.96341705322266,91.0,1620078027000,17.3873575738303
6015,39.745933532714844,-104.99121856689453,224.0,1620078006000,0.30738561758564426
6016,39.75004959106445,-104.98931884765625,227.0,1620078027000,0.7237308030419596
6017,39.78379821777344,-104.96298217773438,270.0,1620078015000,5.094281680463997
6018,39.88174819946289,-104.98231506347656,180.0,1620078007000,15.246637116945257
6019,39.69611740112305,-104.86613464355469,179.0,1620078022000,12.25359065745538
6021,39.67921829223633,-105.05286407470703,270.0,1620078031000,8.84703234852137
6024,39.69291687011719,-104.97476959228516,270.0,1620078010000,6.028408179253649
6025,39.74098205566406,-104.99981689453125,27.0,1620078014000,0.6286212485557695
6026,39.725067138671875,-104.81051635742188,180.0,1620078031000,15.89287237868918
6028,39.77014923095703,-104.98566436767578,168.0,1620078029000,2.903729119713537
6029,39.761566162109375,-104.90361785888672,113.0,1620078020000,7.992095883923701
6030,39.70988464355469,-105.07991790771484,185.0,1620078031000,8.273997310509897
6031,39.75283432006836,-104.97332000732422,359.0,1620078025000,2.0177791018218976
6033,39.740150451660156,-104.98715209960938,273.0,1620078016000,0.8293549649036478
6035,39.655799865722656,-104.99966430664062,302.0,1620078010000,9.922025537423409
6040,39.76451873779297,-104.94131469726562,272.0,1620078024000,5.046278863821936
6041,39.749481201171875,-104.99124908447266,52.0,1620077990000,0.5787347874875628
6043,39.77054977416992,-104.98546600341797,0.0,1620077466000,2.951157081177678
6044,39.67486572265625,-104.84773254394531,271.0,1620078017000,14.781614795279138
6046,39.747684478759766,-104.88463592529297,322.0,1620078009000,9.404095659431444
6047,39.784217834472656,-104.80168151855469,0.0,1620078013000,17.05509054210729
6048,39.593082427978516,-104.81983184814453,337.0,1620078031000,22.557102330476592
6049,39.703548431396484,-104.95891571044922,313.0,1620078012000,5.521980426307232
6050,39.73291778564453,-104.82511901855469,358.0,1620078013000,14.55056050591768
6053,39.678749084472656,-105.02481842041016,272.0,1620078019000,7.802000569219287
6057,39.77433395385742,-104.74815368652344,58.0,1620078011000,21.315102505702786
6058,39.73706817626953,-104.82324981689453,30.0,1620078027000,14.674497631728816
6059,39.6605339050293,-104.84735107421875,185.0,1620078009000,15.707477885179598
6060,39.73826599121094,-104.82303619384766,0.0,1620078002000,14.685260711552942
6061,39.77000045776367,-104.89122009277344,171.0,1620078016000,9.263545448904036
6063,39.754634857177734,-105.00201416015625,81.0,1620077967000,1.250546736180248
6064,39.74966812133789,-104.99551391601562,123.0,1620078029000,0.5307506936905558
6066,39.740318298339844,-104.77373504638672,268.0,1620077532000,18.888313630617205
6068,39.739200592041016,-104.82318115234375,0.0,1620077472000,14.66788798647348
6073,39.70706558227539,-104.80094909667969,103.0,1620078016000,17.085958754772953
6074,39.74024963378906,-104.95442962646484,271.0,1620078007000,3.472121748951682
6075,39.7108154296875,-105.07991790771484,129.0,1620078028000,8.225692520025431
6076,39.728233337402344,-104.84732055664062,182.0,1620078019000,12.727551035384682
6077,39.78183364868164,-104.90187072753906,34.0,1620078014000,8.922207566868163
6078,39.79628372192383,-104.73954772949219,53.0,1620078009000,22.530329335573498
6079,39.7099494934082,-104.84718322753906,0.0,1620078016000,13.191610710052409
6080,39.640167236328125,-104.82875061035156,4.0,1620078003000,18.358545899493283
6083,39.74024963378906,-104.87078094482422,271.0,1620078027000,10.597125419739434
6086,39.65888214111328,-104.84629821777344,278.0,1620078023000,15.889838767416315
6090,39.696632385253906,-104.90913391113281,269.0,1620078008000,9.069816775762893
6091,39.68479919433594,-104.84729766845703,180.0,1620078005000,14.262374692563554
6094,39.674251556396484,-104.84716796875,0.0,1620078031000,14.858734885679304
6096,39.652931213378906,-104.76746368408203,90.0,1620078002000,21.95901914887609
6098,39.76198196411133,-104.91138458251953,269.0,1620077992000,7.359501302285352
6099,39.74150085449219,-104.86581420898438,179.0,1620078026000,11.015447114339162
6100,39.77064895629883,-104.84719848632812,192.0,1620078022000,12.917692634495037
6105,39.82698440551758,-105.02963256835938,2.0,1620078028000,9.600607622709918
6108,39.76966857910156,-104.89164733886719,166.0,1620077887000,9.217671629683347
6114,39.73994827270508,-104.96444702148438,95.0,1620077972000,2.6354588954374405
6117,39.770416259765625,-104.97360229492188,224.0,1620077627000,3.3515888598333494
6118,39.76938247680664,-105.058349609375,270.0,1620078016000,6.090530721008967
6129,39.75233459472656,-105.00386810302734,327.0,1620078003000,1.1423776104270678
6130,39.71139907836914,-104.99244689941406,181.0,1620078031000,3.734878809832885
6132,39.66701889038086,-105.01478576660156,0.0,1620078016000,8.83577561917768
6135,39.707000732421875,-105.08106994628906,89.0,1620078017000,8.515407283783762
6137,39.688568115234375,-104.95941925048828,180.0,1620078005000,6.952911114183344
6138,39.74101638793945,-104.90350341796875,181.0,1620078014000,7.798807770662272
6139,39.67711639404297,-104.90353393554688,1.0,1620078025000,10.841221531902649
6140,39.6432991027832,-105.00443267822266,182.0,1620078027000,11.333837294302214
6144,39.90703201293945,-105.08851623535156,271.0,1620077998000,19.72652046724906
6146,39.81813430786133,-105.02501678466797,0.0,1620078031000,8.542963591969
6150,39.75564956665039,-105.02511596679688,4.0,1620078022000,2.8688950339468664
6153,39.66735076904297,-105.01353454589844,0.0,1620078015000,8.779191666424637
6155,39.97871780395508,-105.13196563720703,266.0,1620078006000,28.5150757878799
6156,40.00546646118164,-105.27168273925781,124.0,1620078006000,37.39243396990845
6158,39.79108428955078,-105.0483169555664,270.0,1620078015000,6.885317954291865
6159,39.76561737060547,-104.92507934570312,85.0,1620078014000,6.369816740338801
6162,39.701717376708984,-104.99922943115234,190.0,1620078012000,4.823361100367754
6163,39.79621887207031,-105.08146667480469,248.0,1620078030000,9.361470653239314
6164,39.826717376708984,-104.94256591796875,45.0,1620078027000,10.119787074504789
6169,39.769432067871094,-105.03880310058594,89.0,1620078031000,4.658417904890676
6172,39.79291534423828,-104.90353393554688,178.0,1620078023000,9.433362133944735
6179,39.798099517822266,-104.90339660644531,359.0,1620078026000,9.779945701199127
6190,39.796234130859375,-105.08032989501953,268.0,1620078005000,9.285639092248237
6193,39.76863479614258,-104.86576843261719,182.0,1620078011000,11.32109806497121
6195,39.74006652832031,-104.85821533203125,88.0,1620078018000,11.67119769892617
6197,39.6105842590332,-105.01599884033203,67.0,1620078027000,15.052022638438983
6198,39.901649475097656,-105.08651733398438,89.0,1620078024000,19.110670667999415
6199,39.741065979003906,-104.98619842529297,0.0,1620078026000,0.8365037751526291
6207,39.74631881713867,-105.00151824951172,198.0,1620078026000,0.6125366752717245
6213,39.92361831665039,-104.81434631347656,137.0,1620078022000,25.129145661479136
6220,40.00906753540039,-105.27601623535156,153.0,1620078014000,37.93606562242333
6221,39.98706817626953,-105.0905990600586,189.0,1620078012000,28.140690765493822
6222,40.01089859008789,-105.27703094482422,338.0,1620078010000,38.148329757114695
6224,39.970401763916016,-105.26008605957031,1.0,1620078013000,33.792994606892535
6228,40.059017181396484,-105.28216552734375,182.0,1620078027000,42.67589032561008
6233,39.74021530151367,-105.07676696777344,94.0,1620078012000,7.046512859597706
6237,40.00243377685547,-105.26529693603516,321.0,1620078017000,36.78754604249857
6239,40.01653289794922,-105.24908447265625,0.0,1620078006000,37.194653035725906
6242,40.061798095703125,-105.28324890136719,272.0,1620078014000,42.98186355914382
6243,39.7307014465332,-104.97293090820312,1.0,1620078010000,2.436304743409812
6244,39.73236846923828,-105.04518127441406,356.0,1620078012000,4.547123447290062
6247,39.76966857910156,-104.97268676757812,227.0,1620078004000,3.325061272295003
6248,39.71161651611328,-105.07686614990234,1.0,1620078023000,7.953135468061109
6249,39.73853302001953,-104.99568176269531,91.0,1620078002000,0.7196266783211449
6250,39.738468170166016,-105.02528381347656,180.0,1620078023000,2.722345148810207
6251,39.757049560546875,-104.97855377197266,45.0,1620078023000,1.9200924447339447
6252,39.66753387451172,-104.79609680175781,89.0,1620078030000,19.03575651607029
6253,39.77328109741211,-104.80801391601562,272.0,1620078028000,16.25493817557576
6256,39.64899826049805,-104.91511535644531,296.0,1620078021000,12.650653783750597
6262,39.69548416137695,-104.84075164794922,341.0,1620078015000,14.259302094875551
6266,39.784751892089844,-104.80951690673828,352.0,1620078004000,16.4244625236989
6267,39.783416748046875,-104.93211364746094,92.0,1620078008000,6.840870020432095
6270,39.782833099365234,-104.8469009399414,2.0,1620078028000,13.30631005771485
6271,39.725433349609375,-104.86585235595703,1.0,1620078014000,11.21865607297099
6275,39.743499755859375,-104.75933074951172,52.0,1620078018000,20.11298892277868
6276,39.761966705322266,-104.80481719970703,270.0,1620078018000,16.331320861280503
6277,39.76165008544922,-104.91241455078125,359.0,1620078022000,7.2649537413377105
6278,39.74453353881836,-104.99383544921875,313.0,1620078020000,0.07855585350418604
6279,39.740081787109375,-104.89246368408203,91.0,1620078013000,8.747208388820756
6283,39.754215240478516,-104.99945068359375,0.0,1620078022000,1.1112924711628527
6286,39.729618072509766,-104.9405517578125,1.0,1620078021000,4.923931825788446
6287,39.65321731567383,-104.89745330810547,270.0,1620078031000,13.15573600220425
6289,39.61881637573242,-104.73861694335938,358.0,1620078030000,26.0083391288587
6290,39.7003173828125,-105.03125,270.0,1620078012000,5.870528203867197
6291,39.661415100097656,-104.86618041992188,356.0,1620078017000,14.38450328223818
6294,39.62704849243164,-105.0349349975586,185.0,1620078024000,13.556513191300374
6298,39.74041748046875,-105.03618621826172,273.0,1620078020000,3.592822684415086
6299,39.732784271240234,-105.16549682617188,180.0,1620077974000,14.67615995163755
6303,39.77348327636719,-104.80982971191406,180.0,1620078008000,16.107092351991515
6305,39.598167419433594,-104.79998016357422,136.0,1620078024000,23.318166596592967
6307,39.766632080078125,-104.85081481933594,164.0,1620078017000,12.523171141455618
6309,39.665931701660156,-104.80979919433594,0.0,1620078028000,18.084158274719794
6315,39.74024963378906,-104.84770202636719,271.0,1620078022000,12.568265135779974
6317,39.75796890258789,-105.22250366210938,57.0,1620077999000,19.537978440604086
6319,39.741268157958984,-104.98623657226562,348.0,1620077781000,0.8222936490101406
6322,39.70163345336914,-104.98961639404297,279.0,1620078007000,4.834922449781293
6323,39.741233825683594,-104.9861831665039,359.0,1620077788000,0.8281547248373022
6325,39.689483642578125,-105.03661346435547,271.0,1620078018000,7.138595551106346
6326,39.740116119384766,-105.09902954101562,91.0,1620078015000,8.946356809302433
6327,39.73943328857422,-105.02401733398438,40.0,1620078013000,2.590584289701552
6329,39.739349365234375,-105.12376403808594,179.0,1620078008000,11.062511707868891
6331,39.67475128173828,-104.82540130615234,90.0,1620078020000,16.441692924209843
6335,39.74045181274414,-105.06234741210938,271.0,1620078018000,5.815535851196597
6337,39.747100830078125,-105.00479888916016,332.0,1620078031000,0.9059296275540142
6338,39.67985153198242,-104.9381332397461,94.0,1620078008000,8.700612014732519
6339,39.73476791381836,-104.82337951660156,177.0,1620077663000,14.681176624930439
6340,39.678550720214844,-104.9628677368164,270.0,1620078023000,7.8653023087283005
6341,39.755001068115234,-105.00281524658203,68.0,1620078011000,1.3209769043645223
6343,39.745548248291016,-104.99500274658203,313.0,1620078003000,0.07584270289067298
6346,39.82791519165039,-105.00606536865234,357.0,1620078008000,9.277012658422485
6349,39.66958236694336,-104.94058227539062,0.0,1620078018000,9.568607782857928
6350,39.75411605834961,-105.00177001953125,318.0,1620077907000,1.1903162366714533
